"","score","gene_symbol","uniprot"
"320",0.0435664652453081,"LAMB2","P55268"
"321",0.0432825788237028,"CCL2","P13500"
"322",0.0431993642686749,"CUL1","Q13616"
"323",0.0431832249984836,"WNT5A","P41221"
"324",0.042996081728401,"LAMC1","P11047"
"325",0.0428483287678399,"CHEK1","O14757"
"326",0.0428446241174372,"MAP3K10","Q02779"
"327",0.0428174931896632,"ATF3","P18847"
"328",0.0427450614630191,"LAMB1","P07942"
"329",0.042486141493663,"LAMA3","Q16787"
"330",0.0423326964954368,"GTF2F1","P35269"
"331",0.0421780440956891,"THBS1","P07996"
"332",0.0420927505050133,"BLNK","Q8WV28"
"333",0.041976580120738,"BDKRB2","P30411"
"334",0.04190383909421,"EGR1","P18146"
"335",0.041712352293047,"CHEK2","O96017"
"336",0.0414131134717943,"PKM","P14618"
"337",0.0412466458111928,"CDK4","P11802"
"338",0.041030612149995,"EIF2B5","Q13144"
"339",0.0409725638778199,"IFI16","Q16666"
"340",0.0409082283435706,"PIAS4","Q8N2W9"
"341",0.0406838754199473,"ELMO1","Q92556"
"342",0.0402930898326402,"TLR4","O00206"
"343",0.0402635010458948,"EIF2AK2","P19525"
"344",0.0399654387054874,"ROCK1","Q13464"
"345",0.0398133806791202,"LAMB4","A4D0S4"
"346",0.0394919424253753,"BCL2","P10415"
"347",0.0393740472687445,"PML","P29590"
"348",0.0392671457184646,"TIRAP","P58753"
"349",0.0390695772367433,"NFE2L2","Q16236"
"350",0.038981076157701,"FCGR3A","P08637"
"351",0.0384692634736434,"SERPINE1","P05121"
"352",0.0383490210308704,"HSP90AB1","P08238"
"353",0.0383099555086583,"PGF","P49763"
"354",0.0380816254543416,"NCOA2","Q15596"
"355",0.0380291700843064,"ABL2","P42684"
"356",0.0379835257798238,"ERBIN","Q96RT1"
"357",0.0379425772965949,"EIF5","P55010"
"358",0.0379425772965949,"MECOM","Q03112"
"359",0.0379425772965949,"STX1A","Q16623"
"360",0.0379425772965949,"SSRP1","Q08945"
"361",0.0379425772965949,"MYF5","P13349"
"362",0.0379338132992201,"EZH2","Q15910"
"363",0.0377740858954252,"MAPK8IP1","Q9UQF2"
"364",0.037723474672753,"TLR2","O60603"
"365",0.0376232136516088,"NOS3","P29474"
"366",0.03713030906496,"ALK","Q9UM73"
"367",0.0371190987068059,"MTA1","Q13330"
"368",0.0368004367161781,"DUSP1","P28562"
"369",0.0366451961403874,"HMGA1","P17096"
"370",0.0364809332755243,"KAT5","Q92993"
"371",0.036470530225942,"TOP1","P11387"
"372",0.0364677208205164,"TGM2","P21980"
"373",0.0364211636708634,"MMP1","P03956"
"374",0.0363694077075066,"FZD1","Q9UP38"
"375",0.0361926837678041,"DUSP5","Q16690"
"376",0.0361438546825092,"CDK8","P49336"
"377",0.0361205837640598,"FAF1","Q9UNN5"
"378",0.0357501927856998,"DDIT3","P35638"
"379",0.035676287992767,"CALM2","P0DP24"
"380",0.0353265311385124,"LATS2","Q9NRM7"
"381",0.0350894909339625,"NOTCH1","P46531"
"382",0.0350126328015174,"RELA","Q04206"
"383",0.0350069772888867,"CDKN1B","P46527"
"384",0.034998483155289,"PTCH1","Q13635"
"385",0.034998483155289,"NUMA1","Q14980"
"386",0.0349700639848908,"GTF2H4","Q92759"
"387",0.0349677274351312,"RUNX1","Q01196"
"388",0.0348309117213525,"AXL","P30530"
"389",0.0348033391612384,"ZBTB16","Q05516"
"390",0.0346319527603481,"ADAM15","Q13444"
"391",0.0345607699124302,"TNF","P01375"
"392",0.0345411169467337,"POLR2A","P24928"
"393",0.0344577862873119,"HDAC6","Q9UBN7"
"394",0.0344556905868634,"BTG2","P78543"
"395",0.0343986147625688,"TNFRSF1B","P20333"
"396",0.0343607186978738,"SRMS","Q9H3Y6"
"397",0.0342910024352357,"BAD","Q92934"
"398",0.0342711049290468,"EHMT2","Q96KQ7"
"399",0.0342233927107034,"CDK2","P24941"
"400",0.0341445819824002,"WAS","P42768"
"401",0.0339773248752049,"RPA2","P15927"
"402",0.033671886933293,"HMGB1","P09429"
"403",0.0335854704323407,"TRADD","Q15628"
"404",0.033579415758713,"PDGFD","Q9GZP0"
"405",0.0334068670251548,"ETV1","P50549"
"406",0.0332235073118652,"EIF2S1","P05198"
"407",0.0331932441466826,"FURIN","P09958"
"408",0.0330907023310731,"SHC4","Q6S5L8"
"409",0.0330328787833159,"ATG3","Q9NT62"
"410",0.0329884409732488,"EPO","P01588"
"411",0.0328621004740749,"RAN","P62826"
"412",0.0326898819791339,"ARHGDIB","P52566"
"413",0.0326773881797023,"NDRG1","Q92597"
"414",0.032667028620743,"MDM2","Q00987"
"415",0.0326473468268019,"KLF1","Q13351"
"416",0.0326072615371775,"RIPK2","O43353"
"417",0.0325368534575023,"CDC25B","P30305"
"418",0.0325357622363345,"HUWE1","Q7Z6Z7"
"419",0.0324449122182834,"PLCB2","Q00722"
"420",0.0324045444138441,"PRKX","P51817"
"421",0.0321351070442418,"TEC","P42680"
"422",0.0320646702533298,"H2AFX","P16104"
"423",0.0320589095394148,"EPHB3","P54753"
"424",0.0320327163838487,"GDNF","P39905"
"425",0.0320054607627013,"ERCC2","P18074"
"426",0.0319603912363802,"PPP3R1","P63098"
"427",0.0319526567479961,"NFKB1","P19838"
"428",0.031928769205093,"SMAD3","P84022"
"429",0.0318033140718954,"STAT5A","P42229"
"430",0.0316725694394223,"MEF2D","Q14814"
"431",0.0316554205563689,"CDS1","Q92903"
"432",0.0315398771639962,"LCP2","Q13094"
"433",0.0314230168977253,"PRKAB1","Q9Y478"
"434",0.0314029536755975,"VEGFD","O43915"
"435",0.0312481757241055,"MAX","P61244"
"436",0.0311563464936738,"ATF2","P15336"
"437",0.0309560548027238,"SMAD1","Q15797"
"438",0.0307795309800658,"TAB3","Q8N5C8"
"439",0.0307112704763925,"ESR1","P03372"
"440",0.0306587700582739,"NF2","P35240"
"441",0.0306110202083921,"PGR","P06401"
"442",0.0305989547937999,"CANX","P27824"
"443",0.030577214797259,"EDN1","P05305"
"444",0.030575707778196,"BRCA1","P38398"
"445",0.0305240958075444,"SMURF1","Q9HCE7"
"446",0.0304787477829868,"PTEN","P60484"
"447",0.0304517077780649,"NOS2","P35228"
"448",0.0304514189550922,"GAL","P22466"
"449",0.0304412798567752,"DDX58","O95786"
"450",0.0302649174768725,"EPHA2","P29317"
"451",0.0302461234369768,"AR","P10275"
"452",0.0299343437324853,"NR1H3","Q13133"
"453",0.0299339752323847,"EPHA1","P21709"
"454",0.0299319914437248,"EIF4E","P06730"
"455",0.0298356330495543,"NCOR1","O75376"
"456",0.0297779153683227,"TBK1","Q9UHD2"
"457",0.0296207861141537,"DAPK1","P53355"
"458",0.0292935595426815,"DVL2","O14641"
"459",0.0290564528855593,"MEF2A","Q02078"
"460",0.0290447401627078,"MDM4","O15151"
"461",0.0290181706932172,"RAC2","P15153"
"462",0.0289824428052211,"ARHGDIA","P52565"
"463",0.0289025826122176,"ING1","Q9UK53"
"464",0.028862670597498,"GTF2H3","Q13889"
"465",0.0288459099554385,"PTGS2","P35354"
"466",0.0288366271715431,"EFNA1","P20827"
"467",0.0287806158994146,"FADD","Q13158"
"468",0.0287797640388962,"IL15","P40933"
"469",0.0287523824551788,"CSNK1G1","Q9HCP0"
"470",0.0286872892526285,"NPM1","P06748"
"471",0.028588731148177,"ADCY1","Q08828"
"472",0.0285868866868089,"JAG2","Q9Y219"
"473",0.0285476866771309,"AURKA","O14965"
"474",0.0285456371115431,"SIN3A","Q96ST3"
"475",0.0284171155140487,"SMAD2","Q15796"
"476",0.0283938101755392,"NLRC4","Q9NPP4"
"477",0.0282238003683719,"SIRT1","Q96EB6"
"478",0.028126709225411,"TRAF1","Q13077"
"479",0.0280887886572784,"CDC14A","Q9UNH5"
"480",0.0279866057456552,"PPP3CA","Q08209"
"481",0.0276894847436977,"SMAD7","O15105"
"482",0.0276676232138169,"JUN","P05412"
"483",0.0275834292689318,"KLK3","P07288"
"484",0.027565017148319,"ABL1","P00519"
"485",0.0275511224750275,"GATA4","P43694"
"486",0.0275418726883551,"PLAUR","Q03405"
"487",0.0275297319997029,"CDC7","O00311"
