"","score","gene_symbol","uniprot"
"204",0.051777750457729,"EFNB3","Q15768"
"205",0.0513987908864246,"PIAS2","O75928"
"206",0.0513627667446912,"HSF1","Q00613"
"207",0.0512986812549741,"E2F2","Q14209"
"208",0.0502745158880522,"CUL1","Q13616"
"209",0.0498327776201574,"F9","P00740"
"210",0.0496886112590842,"TCF7L2","Q9NQB0"
"211",0.049547740937423,"TCF7","P36402"
"212",0.0495475103136262,"PDPK1","O15530"
"213",0.0491994106002442,"RPS6KA4","O75676"
"214",0.0490561025496254,"IGF2","P01344"
"215",0.0490441410915126,"VEGFB","P49765"
"216",0.0487284240842409,"IGFBP3","P17936"
"217",0.0480520150325431,"RPS6KA5","O75582"
"218",0.0478690583470909,"GTF2H3","Q13889"
"219",0.047434032322798,"ADM","P35318"
"220",0.0471766247376658,"PIAS3","Q9Y6X2"
"221",0.0470944296271526,"WEE1","P30291"
"222",0.0467731956741812,"RPL11","P62913"
"223",0.0465749872459528,"PITX2","Q99697"
"224",0.0465180405660121,"RCHY1","Q96PM5"
"225",0.0464126891070623,"DAPK1","P53355"
"226",0.0461694556369129,"LGALS3","P17931"
"227",0.0457215379629992,"FES","P07332"
"228",0.0456386972984195,"SMURF1","Q9HCE7"
"229",0.0454341840008133,"CSNK1G2","P78368"
"230",0.0452010662128813,"AURKA","O14965"
"231",0.044921179437884,"H2AFX","P16104"
"232",0.0448459522166879,"ATM","Q13315"
"233",0.0446029321542027,"DDAH2","O95865"
"234",0.0436729681673846,"FANCC","Q00597"
"235",0.0435655200594816,"SLC9A1","P19634"
"236",0.0430975907955405,"SP1","P08047"
"237",0.0430662065448867,"HIPK2","Q9H2X6"
"238",0.0430296680894307,"MYOD1","P15172"
"239",0.0425835925111407,"AREG","P15514"
"240",0.0422651787027809,"PPP2R1A","P30153"
"241",0.0420559356753444,"RIN1","Q13671"
"242",0.0420388407583288,"NOTCH2","Q04721"
"243",0.0420321084662706,"CKS1B","P61024"
"244",0.0420150541144174,"FBXW7","Q969H0"
"245",0.0420102068970513,"E2F1","Q01094"
"246",0.0413024359978137,"ELMO1","Q92556"
"247",0.0412282776093911,"BRD2","P25440"
"248",0.0411985292449664,"AFDN","P55196"
"249",0.0411363932283007,"TEC","P42680"
"250",0.0409895965084224,"TNFRSF1B","P20333"
"251",0.0407880814899998,"TIAM1","Q13009"
"252",0.0407575590840324,"BARD1","Q99728"
"253",0.0407260799477812,"TGFBR2","P37173"
"254",0.0404784738432284,"ATF1","P18846"
"255",0.0402218186349756,"RPS6KA1","Q15418"
"256",0.0398205046838752,"PLAT","P00750"
"257",0.0393356265988518,"CCNA2","P20248"
"258",0.0392353946146506,"GIT2","Q14161"
"259",0.0392248665580377,"PIAS4","Q8N2W9"
"260",0.0391534850971927,"NOS3","P29474"
"261",0.0388179458193428,"VAV2","P52735"
"262",0.0386314757940276,"ERCC2","P18074"
"263",0.0384484767176601,"INHBA","P08476"
"264",0.0383040876648696,"PHB2","Q99623"
"265",0.0381483251229826,"GATA4","P43694"
"266",0.0381334822748022,"LIMK2","P53671"
"267",0.0380469164254513,"APC","P25054"
"268",0.0379925865877095,"PPM1A","P35813"
"269",0.0379896654922178,"PGF","P49763"
"270",0.0379475437084114,"TERT","O14746"
"271",0.0377923571495162,"RBL1","P28749"
"272",0.0377850399235296,"ETV1","P50549"
"273",0.0376417057668126,"RPS6","P62753"
"274",0.0371961301046976,"ATF3","P18847"
"275",0.0371836402446848,"ABL2","P42684"
"276",0.0371052844264512,"DDIT3","P35638"
"277",0.0370365469735984,"WAS","P42768"
"278",0.0366972974972864,"ARHGEF6","Q15052"
"279",0.03668770249568,"HSP90AB1","P08238"
"280",0.036533294215415,"CASP10","Q92851"
"281",0.0363764033237856,"HIF1A","Q16665"
"282",0.0361971506952017,"GTF2H1","P32780"
